Date,State,CO conc (ppm),NO2 conc (ppb),O3 conc (ppm),Pb conc (ug/m3 SC),PM10 conc (ug/m3 SC),PM2.5 conc (ug/m3 LC),SO2 conc (ppb),Total Cases,Confirmed Cases,Sum New Cases
2021-11-12,CA,0.6993464052287581,32.77755102040816,0.030804428044280446,0.0072758620689655175,22.96969696969697,8.38397212543554,0.8711538461538461,4972469.0,4719596.0,22169.129326168935
2021-11-18,CA,0.9118556701030928,34.822857142857146,0.02783657587548638,0.009336887417218543,44.985865724381625,22.57588235294118,1.1300653594771242,5009101.0,4752970.0,11057.0
2021-11-24,CA,0.6770491803278688,32.20818713450293,0.03664406779661017,0.009411764705882354,36.42424242424242,9.255172413793103,1.1756410256410257,5036998.0,4780867.0,3063.0
2021-11-30,CA,1.1647668393782384,46.96599190283401,0.027163522012578618,0.013281379310344827,46.00355871886121,18.752785923753667,1.5589403973509934,5062641.0,4806510.0,4667.0
2021-12-01,CA,0.9714285714285714,42.28928571428571,0.03147619047619048,0.0121,35.48837209302326,19.74701986754967,1.5547619047619048,5066295.0,4810164.0,3654.0
2021-12-06,CA,1.037404580152672,32.598342541436466,0.02752016129032258,0.011501408450704225,39.70388349514563,23.071161048689138,1.219277108433735,5107333.0,4845295.0,22406.0
2021-12-08,CA,0.6774647887323944,23.633913043478262,0.028421052631578948,0.010499999999999999,22.149425287356323,14.046496815286625,0.9292682926829269,5118139.0,4856101.0,4672.0
2021-12-12,CA,0.7923444976076555,28.03938223938224,0.034208333333333334,0.007045095541401274,20.621160409556314,12.117847025495752,0.7689024390243903,5133238.0,4867604.0,22865.724394649886
2021-12-14,CA,0.35714285714285715,20.345454545454544,0.03601226993865031,0.0018833333333333334,29.875,4.465562913907284,0.6214285714285714,5157619.0,4891985.0,5476.0
2021-12-18,CA,0.7941176470588235,28.925252525252525,0.028431734317343173,0.005443181818181818,16.691629955947135,9.210526315789474,0.6676190476190477,5178422.0,4909188.0,23061.819112467092
2021-12-24,CA,0.4828877005347593,19.471966527196653,0.036281553398058254,0.0012243795620437957,8.917293233082706,6.021183800623053,0.4937931034482758,5264182.0,4990016.0,20401.0
2021-12-26,CA,0.3652777777777778,16.645762711864407,0.03640449438202247,0.00065,7.988888888888889,3.7967105263157896,0.5342105263157895,5264182.0,4990016.0,23389.445906301138
2021-12-27,CA,0.4807692307692308,18.049166666666668,0.03394565217391304,0.00065,8.871559633027523,4.223809523809524,0.6674418604651162,5301385.0,5027219.0,37203.0
2021-12-29,CA,0.4225352112676056,19.30608695652174,0.03012352941176471,0.00065,6.411111111111111,4.648701298701298,0.4842105263157894,5371564.0,5097398.0,20748.0
2021-12-30,CA,0.4471830985915493,22.043684210526315,0.0254453125,0.0014444444444444444,7.668292682926829,5.447761194029851,0.6263157894736842,5421162.0,5135071.0,61523.0
2022-01-05,CA,1.0311572700296736,41.09672544080605,0.022163481953290872,0.011659733333333333,35.69739952718676,16.667782426778242,1.211683848797251,5766356.0,5480265.0,51743.0
2022-01-11,CA,0.5809756097560975,36.640996168582376,0.03163363363363363,0.005418439716312057,21.4878892733564,7.193103448275862,0.7346153846153847,6400010.0,6086557.0,143380.0
2022-01-17,CA,0.5195219123505976,29.889423076923077,0.024650259067357516,0.004988957345971564,24.605882352941176,14.752853598014887,0.7975124378109454,7109212.0,6735980.0,319809.0
2022-01-19,CA,0.5791044776119403,26.451724137931034,0.028702247191011235,0.00359,23.34259259259259,15.422360248447205,0.8400000000000001,7284223.0,6910991.0,98637.0
2022-01-23,CA,0.6079207920792079,29.16758893280632,0.03617901234567901,0.005309859154929577,17.514492753623188,9.173684210526316,1.3837662337662338,7570538.0,7123571.0,33141.9765874669
2022-01-29,CA,0.6474418604651163,34.592727272727274,0.029277620396600566,0.010322528735632183,28.263843648208468,10.3775956284153,0.8441860465116279,8213786.0,7706395.0,36148.68935246816
2022-01-30,CA,0.8149253731343283,27.279310344827586,0.03797252747252747,0.00065,25.151785714285715,14.000625,1.3111111111111111,8213786.0,7706395.0,36148.68935246816
2022-01-31,CA,0.8059701492537313,30.91025641025641,0.0319010989010989,0.0121,32.675925925925924,15.161146496815288,1.3333333333333333,8386012.0,7878621.0,172226.0
2022-02-04,CA,0.6871287128712872,33.92896825396826,0.037464285714285714,0.007450704225352113,27.165467625899282,9.42953216374269,0.9307692307692307,8582249.0,8006410.0,37012.0
2022-02-06,CA,0.6897058823529412,27.668907563025208,0.041510989010989006,0.00065,20.76991150442478,11.07361963190184,1.3114285714285714,8582249.0,8006410.0,38664.247560446216
2022-02-10,CA,0.5446640316205534,35.16163934426229,0.039844327176781,0.006596571428571429,28.758928571428573,7.213350125944584,1.0284313725490197,8752983.0,8181224.0,6671.0
2022-02-16,CA,0.36666666666666664,26.659615384615385,0.0369789156626506,0.0048428571428571435,24.118279569892472,6.078160919540229,0.5585987261146497,8843229.0,8271470.0,12444.0
2022-02-22,CA,0.2637860082304527,15.129042904290431,0.03968062827225131,0.005935102040816327,19.128440366972477,4.474563591022444,0.2609137055837563,8907611.0,8336730.0,40585.0
2022-02-23,CA,0.3283582089552239,20.410084033613447,0.03694535519125683,0.00065,11.963302752293577,4.447560975609756,0.7250000000000001,8914094.0,8343213.0,6483.0
2022-02-24,CA,0.45294117647058824,27.211016949152544,0.038629834254143645,0.00065,17.133928571428573,6.827878787878787,0.9916666666666667,8929768.0,8349967.0,24594.0
2022-02-25,CA,0.5575,30.361068702290076,0.04064285714285715,0.012204117647058824,22.083333333333332,8.534418604651163,1.2565217391304346,8941505.0,8361704.0,11737.0
2022-02-27,CA,0.5567164179104477,26.725641025641025,0.04472826086956522,0.00065,17.178571428571427,8.734756097560975,1.0972222222222223,8941505.0,8361704.0,39645.21840985955
2022-02-28,CA,0.592156862745098,37.848846153846154,0.0423159509202454,0.007823943661971831,22.648936170212767,7.0285714285714285,1.5741935483870968,8960997.0,8381196.0,19492.0
2022-03-03,CA,0.6227848101265823,30.486821705426358,0.041979899497487434,0.00131,30.954545454545453,9.376442307692308,1.3812499999999999,8981277.0,8393923.0,20346.0
2022-03-06,CA,0.3988805970149254,25.97275541795665,0.04042997542997542,0.0026805829596412557,15.395543175487465,7.395990566037736,1.2563636363636363,8987031.0,8399677.0,39934.83377679389
2022-03-07,CA,0.5015625,26.017592592592592,0.04257803468208092,0.00332,18.561904761904763,6.703821656050955,1.103125,8999665.0,8412311.0,12634.0
2022-03-12,CA,0.6065326633165828,33.29760956175299,0.04935365853658536,0.00695,21.482142857142858,6.441246290801186,0.7134615384615385,9019412.0,8426700.0,40140.494379809395
2022-03-18,CA,0.6552901023890785,36.04188034188034,0.04879814385150812,0.009483387096774194,33.8984375,10.091928251121077,1.114,9045132.0,8450009.0,4541.0
2022-03-20,CA,0.25882352941176473,12.312931034482759,0.04175935828877005,0.00065,23.061946902654867,5.153416149068323,0.6785714285714286,9045132.0,8450009.0,40260.59864018192
2022-03-21,CA,0.39999999999999997,23.768852459016394,0.04257512953367876,0.0047,23.53174603174603,6.9860696517412935,0.88125,9060481.0,8465358.0,15349.0
2022-03-24,CA,0.5347826086956521,32.14481132075472,0.0505431654676259,0.008019607843137254,29.169421487603305,7.908754208754209,0.9686440677966102,9071134.0,8473370.0,7532.0
2022-03-30,CA,0.38041237113402065,21.08270893371758,0.04043026004728133,0.0032667355371900826,19.20212765957447,8.601847575057736,0.5301204819277109,9084834.0,8487070.0,2761.0
2022-04-04,CA,0.3347826086956522,18.93135593220339,0.04476190476190476,0.0016499999999999998,26.620689655172413,8.84375,0.7222222222222222,9095256.0,8494005.0,40528.17221896843
2022-04-05,CA,0.5426900584795321,27.558482142857144,0.04903986710963455,0.007923076923076923,29.858299595141702,10.84483870967742,1.1392,9105181.0,8503930.0,9925.0
2022-04-06,CA,0.5176470588235295,28.6869918699187,0.050010638297872334,0.010008,32.403361344537814,8.97037037037037,1.172972972972973,9105181.0,8503930.0,40552.706923878264
2022-04-08,CA,0.48999999999999994,28.20677966101695,0.05201554404145078,0.007,32.31707317073171,9.228140703517589,1.1694444444444445,9115022.0,8513771.0,9841.0
2022-04-11,CA,0.19453125000000002,10.495498392282958,0.04496419437340153,0.0036146296296296295,64.09356725146199,11.582382133995036,0.4147619047619047,9115022.0,8513771.0,40577.03397990025
2022-04-17,CA,0.23564356435643566,12.566796875,0.047776119402985075,0.0024609929078014186,15.629496402877697,6.510850439882698,0.5152317880794702,9140562.0,8535899.0,40720.16099825974
2022-04-23,CA,0.4013745704467354,24.95828571428571,0.04744235294117647,0.00465849593495935,17.361930294906166,6.6327188940092165,0.6064777327935224,9177609.0,8566404.0,40965.1140249231
2022-04-25,CA,0.41594202898550725,25.95603448275862,0.05425945945945946,0.0018766666666666665,23.37391304347826,7.776923076923077,1.0243243243243243,9177609.0,8566404.0,40965.1140249231
2022-04-29,CA,0.3958549222797928,22.33734439834025,0.05625552050473187,0.006596899224806201,33.08301886792453,11.711692307692308,0.6089655172413793,9221030.0,8605663.0,26195.0
2022-05-05,CA,0.37327935222672065,24.535947712418302,0.054900783289817234,0.005389203980099502,34.651651651651655,12.34153846153846,0.691959798994975,9247030.0,8631663.0,41234.298545826845
2022-05-07,CA,0.2779411764705882,9.759130434782609,0.045181818181818184,0.00304,35.857142857142854,7.664935064935065,0.7675675675675675,9274208.0,8654420.0,41405.12999159494
2022-05-11,CA,0.3386363636363636,19.97658536585366,0.04494642857142857,0.008166666666666668,22.991803278688526,5.038741721854305,0.5153225806451612,9307414.0,8687626.0,41487.21557459114
2022-05-17,CA,0.2624489795918367,15.585618729096987,0.047446540880503145,0.00508755,28.82370820668693,10.699228791773779,0.5781725888324873,9385311.0,8757871.0,50544.0
2022-05-18,CA,0.2838235294117647,16.427678571428572,0.05353072625698324,0.00677,34.573913043478264,10.282911392405063,0.7545454545454546,9385311.0,8757871.0,41859.17337898128
2022-05-23,CA,0.24944444444444444,14.033617021276596,0.052977419354838705,0.004227438016528926,31.61328125,11.355696202531647,0.5836879432624114,9437716.0,8797890.0,42279.09989067095
2022-05-29,CA,0.2226337448559671,9.547368421052632,0.042403141361256544,0.0028261111111111113,40.64179104477612,6.91045918367347,0.4653061224489796,9543015.0,8896174.0,42703.86172514133
2022-05-30,CA,0.2180327868852459,8.892660550458714,0.04455307262569832,0.00274,29.918181818181818,7.110738255033557,0.6967741935483871,9543015.0,8896174.0,42703.86172514133
2022-06-01,CA,0.34225352112676055,20.11869918699187,0.05366153846153846,0.00155,31.476190476190474,8.756122448979593,0.7512820512820513,9602503.0,8955662.0,42850.91668994519
2022-06-04,CA,0.2306930693069307,8.915686274509804,0.04408982035928143,0.004007194244604317,22.42293906810036,7.241441441441442,0.5788461538461538,9647488.0,8989279.0,43228.634610628425
2022-06-10,CA,0.4738693467336683,26.16015325670498,0.06142261904761905,0.007883974358974359,31.555555555555557,10.935158501440922,0.7547770700636943,9775764.0,9106031.0,70177.0
2022-06-13,CA,0.18674698795180722,8.966917293233083,0.04241666666666667,0.0015966666666666666,41.634328358208954,5.7370192307692305,0.775,9775764.0,9106031.0,43815.90607071532
2022-06-14,CA,0.2447761194029851,13.701754385964913,0.05062841530054645,0.00065,37.13392857142857,8.631612903225808,0.9861111111111112,9839072.0,9169339.0,63308.0
2022-06-16,CA,0.2901960784313726,16.613178294573643,0.059857575757575755,0.006182481751824818,40.5729537366548,12.475449101796407,0.4923566878980892,9839072.0,9169339.0,43972.40411589755
2022-06-22,CA,0.36907216494845363,24.705915492957747,0.05251388888888889,0.0068637142857142855,41.32887700534759,11.960879629629629,0.6065306122448979,9946098.0,9264968.0,44504.16792836335
2022-06-25,CA,0.3765432098765432,17.596992481203007,0.055606796116504854,0.002,25.463768115942027,8.332512315270936,1.569387755102041,10010679.0,9312854.0,45055.215024377256
2022-06-28,CA,0.47307692307692306,31.50701754385965,0.06035409836065574,0.007721739130434783,30.92549019607843,9.69774919614148,1.115909090909091,10076018.0,9378193.0,65339.0
2022-07-04,CA,0.2109433962264151,11.310942249240123,0.04208128078817734,0.0041470270270270275,28.892045454545453,14.625247524752476,1.0817777777777777,10143414.0,9431299.0,45718.35604594529
2022-07-06,CA,0.21764705882352942,10.460869565217392,0.03356284153005465,0.00065,19.572649572649574,4.360526315789474,0.5871794871794871,10212491.0,9500376.0,45889.11512010737
2022-07-10,CA,0.3490066225165563,16.31483253588517,0.05402867383512545,0.003844767441860465,22.00438596491228,8.237818181818183,0.7990825688073394,10266226.0,9540194.0,46348.2225918205
2022-07-11,CA,0.30597014925373134,15.882352941176471,0.053123655913978496,0.00251,27.75,8.797222222222222,0.905128205128205,10266226.0,9540194.0,46348.2225918205
2022-07-16,CA,0.3429065743944637,19.937570621468925,0.06647417840375587,0.005759504132231405,31.62466487935657,11.057407407407409,0.7504,10420473.0,9677827.0,47119.02600130294
2022-07-17,CA,0.30294117647058827,12.267479674796748,0.05154736842105263,0.00065,27.034188034188034,8.655414012738854,0.7666666666666666,10420473.0,9677827.0,47119.02600130294
2022-07-18,CA,0.3029850746268657,15.00508474576271,0.04915384615384615,0.00892,31.403508771929825,9.048666666666666,0.9230769230769231,10420473.0,9677827.0,47119.02600130294
2022-07-22,CA,0.258,15.7699604743083,0.05805792682926829,0.006014388489208633,29.63197026022305,8.924620060790273,0.764375,10564928.0,9804803.0,87252.0
2022-07-23,CA,0.25074626865671645,10.936134453781513,0.05404787234042553,0.00237,32.84347826086957,9.466666666666667,0.6394736842105263,10564928.0,9804803.0,47885.90278168751
2022-07-28,CA,0.3269624573378839,20.05,0.05059345794392523,0.006057438016528926,27.82573726541555,7.802995391705069,0.9091269841269841,10632055.0,9871930.0,48051.84143523759
2022-07-29,CA,0.24411764705882355,13.871186440677965,0.049473404255319146,0.003445,31.114035087719298,7.051298701298702,0.6736842105263158,10688199.0,9922718.0,61500.0
2022-08-03,CA,0.24974619289340103,15.305533596837945,0.04922699386503068,0.005942028985507247,25.724907063197026,7.9941896024464825,1.1770700636942677,10748851.0,9983370.0,48466.12992199069
2022-08-09,CA,0.3786713286713287,27.875216138328533,0.05267703349282297,0.006568674698795181,34.39782016348774,8.862383177570093,1.5700404858299595,10844550.0,10071958.0,47632.0
2022-08-15,CA,0.48736842105263156,27.519277108433737,0.058831775700934584,0.007245901639344262,40.90909090909091,13.529721362229104,1.2424657534246575,10888858.0,10104761.0,49248.66734073181
2022-08-17,CA,0.3588235294117647,20.97008547008547,0.05604371584699454,0.013,37.25,10.57124183006536,1.5921052631578947,10930234.0,10146137.0,49350.949250087004
2022-08-21,CA,0.1989795918367347,7.738202247191012,0.04706976744186047,0.006162622950819672,23.395287958115183,9.282915717539863,0.6385826771653544,10970412.0,10175617.0,49701.07655129766
2022-08-22,CA,0.26268656716417915,13.564957264957265,0.04805347593582888,0.0103,39.17094017094017,8.256862745098038,0.6307692307692309,10970412.0,10175617.0,49701.07655129766
2022-08-23,CA,0.32985074626865674,18.598148148148148,0.05196610169491526,0.00165,32.85470085470085,8.138562091503267,0.835135135135135,11006684.0,10211889.0,36272.0
2022-08-27,CA,0.29563106796116506,14.396934865900382,0.04572372372372373,0.005402877697841727,24.36101083032491,7.652694610778443,0.8530487804878049,11045449.0,10237892.0,50185.76465384436
2022-08-30,CA,0.36341463414634145,20.865441176470586,0.05556038647342995,0.00277,36.99270072992701,10.64630541871921,0.8346153846153845,11075694.0,10268137.0,30245.0
2022-09-02,CA,0.4534722222222222,31.92166172106825,0.06414077669902912,0.007979506172839506,43.119113573407205,13.477419354838709,1.275,11109226.0,10291286.0,43915.0
2022-09-03,CA,0.3940298507462687,21.271304347826085,0.05490425531914893,0.0036100000000000004,43.79661016949152,11.438562091503268,1.1789473684210527,11109226.0,10291286.0,50586.84398568425
2022-09-04,CA,0.408955223880597,20.407142857142855,0.05405434782608696,0.00132,33.99130434782609,9.270666666666665,1.2945945945945945,11109226.0,10291286.0,50586.84398568425
2022-09-05,CA,0.3726190476190476,20.148507462686567,0.061014492753623195,0.002856666666666667,38.48148148148148,10.360752688172042,1.224,11109226.0,10291286.0,50586.84398568425
2022-09-08,CA,0.5360975609756097,31.635907335907337,0.057303303303303306,0.008854014598540147,44.57971014492754,13.81405750798722,1.1500000000000001,11137381.0,10314717.0,50767.1942012905
2022-09-14,CA,0.24339622641509434,15.599059561128525,0.04234508816120907,0.003970045045045045,24.19298245614035,9.919098143236074,0.6697777777777777,11155889.0,10329995.0,50888.671183158185
2022-09-15,CA,0.25735294117647056,14.153448275862068,0.044668508287292824,0.00267,29.775,12.049673202614379,0.7025641025641025,11180793.0,10354899.0,24904.0
2022-09-20,CA,0.2904306220095694,15.657031250000001,0.034954682779456195,0.0037410071942446045,15.018181818181818,4.095911949685535,0.618125,11184654.0,10354899.0,51050.296915357474
2022-09-26,CA,0.5369098712446352,33.106428571428566,0.059988700564971756,0.006889057591623037,36.44408945686901,9.629885057471263,1.046842105263158,11220161.0,10384673.0,51272.4766267709
2022-09-28,CA,0.4921875,26.31578947368421,0.05326775956284153,0.005605000000000001,38.03389830508475,8.06516129032258,1.0029411764705882,11220161.0,10384673.0,51272.4766267709
2022-10-02,CA,0.2067632850241546,8.042801556420233,0.051788690476190474,0.00358273381294964,21.363309352517987,7.986292834890966,0.43580246913580245,11253453.0,10412352.0,51486.36752169752
2022-10-08,CA,0.5279245283018869,23.102208201892743,0.06077833753148615,0.007071643835616439,44.39941690962099,14.264450127877238,0.5645454545454546,11284337.0,10437463.0,51698.05689926909
2022-10-14,CA,0.3490909090909091,16.385238095238094,0.04471328671328671,0.0052783505154639174,31.56140350877193,13.642446043165467,0.5336065573770491,11309237.0,10458792.0,7142.0
