"",country,year,pm10_concentration,pm25_concentration,no2_concentration,pm10_tempcov,pm25_tempcov,no2_tempcov
4711,Spain,2021,11.000000,7.058618,7.000000,90.000000,87.508665,92.000000
4712,Spain,2021,10.000000,7.000000,3.000000,91.000000,91.000000,98.000000
4713,Spain,2020,50.000000,8.000000,8.000000,98.000000,98.000000,100.000000
4714,Spain,2020,19.000000,12.000000,18.631739,98.000000,99.000000,100.700445
4715,Spain,2020,11.000000,8.000000,12.000000,94.000000,94.000000,94.000000
4716,Spain,2021,20.000000,9.410825,11.295593,62.000000,66.758504,90.676323
4717,Spain,2020,25.000000,8.814142,8.000000,98.000000,97.281567,99.000000
4718,Spain,2020,20.000000,7.658810,5.000000,99.000000,97.818587,98.000000
4719,Spain,2020,19.000000,8.193560,8.000000,98.000000,96.153714,99.000000
4720,Spain,2021,12.000000,7.000000,9.205380,99.000000,73.000000,92.921262
4721,Spain,2021,25.244413,13.000000,21.000000,70.287392,65.000000,94.000000
4722,Spain,2020,12.000000,8.036795,11.000000,100.000000,95.588836,100.000000
4723,Spain,2020,19.000000,8.934453,12.000000,97.000000,93.926279,98.000000
4724,Spain,2021,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4725,Spain,2021,12.000000,6.831367,5.000000,99.000000,96.314783,98.000000
4726,Spain,2021,22.983236,12.000000,18.851251,61.244623,55.000000,89.726988
4727,Spain,2021,31.000000,10.000000,8.000000,98.000000,97.000000,99.000000
4728,Spain,2020,24.000000,10.000000,15.000000,98.000000,100.000000,99.000000
4729,Spain,2020,12.000000,6.000000,1.000000,85.000000,84.000000,94.000000
4730,Spain,2020,19.000000,11.350362,19.000000,53.000000,59.248810,99.000000
4731,Spain,2020,24.000000,8.000000,10.000000,96.000000,97.000000,96.000000
4732,Spain,2021,31.000000,11.788718,20.000000,95.000000,92.377400,99.000000
4733,Spain,2021,24.000000,8.000498,4.000000,94.000000,95.174421,98.000000
4734,Spain,2020,19.000000,11.000000,17.000000,91.000000,96.000000,89.000000
4735,Spain,2020,25.000000,12.210131,27.000000,98.000000,90.174494,94.000000
4736,Spain,2020,11.000000,6.938318,6.000000,100.000000,96.769171,99.000000
4737,Spain,2020,31.000000,9.000000,10.000000,94.000000,91.000000,98.000000
4738,Spain,2020,13.071307,9.000000,16.000000,58.570475,50.000000,99.000000
4739,Spain,2021,19.385214,9.238028,13.000000,90.189502,88.190569,96.000000
4740,Spain,2020,19.000000,7.579024,5.0,98.000000,96.887995,98.0
4741,Spain,2021,19.000000,8.450009,7.0,68.000000,72.891665,93.0
4742,Spain,2021,17.302012,8.338873,9.0,92.476589,91.415714,99.0
4743,Spain,2021,24.000000,9.788344,14.0,97.000000,94.015368,97.0
4744,Spain,2021,19.000000,7.622795,5.0,98.000000,97.104756,99.0
4745,Spain,2021,10.000000,7.000000,5.0,98.000000,98.000000,98.0
4746,Spain,2020,24.000000,8.857196,9.0,98.000000,96.559816,98.0
4747,Spain,2021,10.000000,6.285567,1.0,83.000000,85.541783,99.0
4748,Spain,2021,11.000000,6.000000,2.0,98.000000,98.000000,98.0
4749,Spain,2020,25.685140,13.022694,29.0,90.124497,84.687856,98.0
4750,Spain,2020,19.000000,8.146271,8.0,100.000000,97.638947,99.0
4751,Spain,2020,19.000000,10.378960,14.0,52.000000,59.874503,98.0
4752,Spain,2020,19.000000,9.026491,12.0,82.000000,81.486466,92.0
4753,Spain,2021,31.000000,10.889349,16.0,99.000000,96.399163,98.0
4754,Spain,2021,20.000000,9.000000,7.0,93.000000,98.000000,99.0
4755,Spain,2021,23.000000,12.000000,16.0,99.000000,98.000000,99.0
4756,Spain,2021,23.000000,8.519739,8.0,98.000000,96.472094,97.0
4757,Spain,2021,18.000000,10.000000,17.0,90.000000,90.000000,95.0
4758,Spain,2021,26.000000,8.000000,9.0,98.000000,99.000000,99.0
4759,Spain,2020,13.000000,6.601576,3.0,97.000000,95.651554,98.0
4760,Spain,2020,9.000000,6.000000,7.000000,89.000000,89.000000,92.000000
4761,Spain,2021,20.000000,9.080215,13.000000,94.000000,90.485587,93.000000
4762,Spain,2020,13.000000,9.689604,22.000000,73.000000,66.386466,73.000000
4763,Spain,2021,9.000000,5.913574,2.000000,95.000000,93.081150,95.000000
4764,Spain,2020,23.839157,9.371961,15.000000,73.798918,70.803009,71.000000
4765,Spain,2021,29.000000,7.000000,10.000000,83.000000,85.000000,82.000000
4766,Spain,2020,22.096685,9.533142,15.000000,81.584641,78.858322,83.000000
4767,Spain,2021,20.000000,9.014239,12.000000,98.000000,94.856872,98.000000
4768,Spain,2020,17.494662,7.775126,7.000000,88.105246,87.322439,92.000000
4769,Spain,2021,10.000000,6.000000,4.000000,93.000000,94.000000,94.000000
4770,Spain,2021,13.000000,6.000000,4.000000,99.000000,99.000000,88.000000
4771,Spain,2021,13.000000,7.480021,8.026300,100.000000,96.251741,97.841996
4772,Spain,2020,18.000000,7.000000,19.000000,96.000000,95.000000,94.000000
4773,Spain,2020,13.000000,7.000000,4.000000,99.000000,99.000000,99.000000
4774,Spain,2021,18.282255,8.568214,10.172601,90.155773,88.762343,95.574774
4775,Spain,2020,18.000000,10.182935,19.000000,98.000000,92.478582,99.000000
4776,Spain,2020,15.678150,7.124265,4.000000,90.955979,90.916031,96.000000
4777,Spain,2020,20.000000,8.438857,8.000000,92.000000,91.885989,99.000000
4778,Spain,2020,13.000000,7.216112,6.000000,97.000000,94.917272,99.000000
4779,Spain,2020,13.000000,6.000000,3.000000,81.000000,72.000000,98.000000
4780,Spain,2021,13.00000,9.000000,8.0,91.00000,91.000000,94.0
4781,Spain,2020,29.00000,10.428335,15.0,98.00000,95.164088,96.0
4782,Spain,2021,13.00000,7.929843,10.0,99.00000,95.134448,99.0
4783,Spain,2021,16.44108,10.000000,8.0,55.42275,50.000000,99.0
4784,Spain,2020,13.00000,9.000000,7.0,99.00000,99.000000,99.0
4785,Spain,2021,20.00000,9.401784,14.0,94.00000,90.818855,96.0
4786,Spain,2020,13.00000,7.000000,8.0,99.00000,99.000000,95.0
4787,Spain,2021,18.00000,8.000000,11.0,94.00000,73.000000,92.0
4788,Spain,2021,13.00000,7.359078,7.0,99.00000,96.085491,99.0
4789,Spain,2020,28.00000,13.507334,31.0,94.00000,87.150180,97.0
4790,Spain,2021,13.00000,8.884636,15.0,97.00000,91.847384,98.0
4791,Spain,2021,20.00000,7.999066,7.0,97.00000,95.265804,96.0
4792,Spain,2021,13.00000,7.182893,6.0,91.00000,89.594529,95.0
4793,Spain,2020,9.00000,5.000000,2.0,98.00000,98.000000,98.0
4794,Spain,2020,18.00000,9.334590,12.0,72.00000,74.739367,96.0
4795,Spain,2020,18.00000,7.961532,11.0,85.00000,80.375182,76.0
4796,Spain,2021,9.00000,6.881459,7.0,98.00000,94.157451,97.0
4797,Spain,2021,20.00000,7.439193,2.0,86.00000,89.332375,99.0
4798,Spain,2021,26.00000,11.000000,18.0,67.00000,81.000000,92.0
4799,Spain,2021,13.00000,7.000000,1.0,96.00000,96.000000,96.0
4800,Spain,2020,13.000000,10.000000,21.000000,96.000000,92.000000,97.000000
4801,Spain,2020,13.000000,7.620266,8.000000,96.000000,93.540627,99.000000
4802,Spain,2021,23.000000,9.768939,14.000000,99.000000,95.962908,100.000000
4803,Spain,2021,23.000000,12.000000,16.000000,96.000000,93.000000,94.000000
4804,Spain,2020,13.000000,8.000000,6.000000,96.000000,96.000000,97.000000
4805,Spain,2021,18.000000,9.208887,10.665583,55.000000,61.182299,89.745982
4806,Spain,2020,23.000000,10.115212,12.589685,52.000000,59.047547,88.653463
4807,Spain,2020,9.000000,6.000000,2.000000,79.000000,74.000000,94.000000
4808,Spain,2021,29.000000,11.000000,9.000000,98.000000,98.000000,99.000000
4809,Spain,2021,23.000000,10.134796,12.606713,51.000000,58.263387,88.486713
4810,Spain,2020,18.000000,10.000000,26.000000,98.000000,77.000000,98.000000
4811,Spain,2021,18.000000,8.827505,12.000000,99.000000,95.440298,99.000000
4812,Spain,2020,10.000000,10.000000,17.423160,100.000000,69.000000,95.346947
4813,Spain,2021,21.488106,11.000000,16.337083,68.057895,63.000000,91.051768
4814,Spain,2021,18.000000,9.000000,20.000000,88.000000,64.000000,98.000000
4815,Spain,2021,9.000000,6.755102,6.000000,99.000000,95.650603,99.000000
4816,Spain,2021,13.000000,7.000000,12.000000,99.000000,99.000000,97.000000
4817,Spain,2020,20.000000,9.000000,16.000000,97.000000,98.000000,99.000000
4818,Spain,2021,20.000000,11.000000,15.769066,57.000000,57.000000,89.974562
4819,Spain,2021,18.000000,8.601773,10.137712,86.000000,85.491237,94.915228
4820,Spain,2021,17.237734,8.000000,17.000000,99.731865,97.000000,95.000000
4821,Spain,2021,18.000000,9.000000,11.000000,58.000000,61.000000,95.000000
4822,Spain,2020,20.000000,8.384071,9.000000,82.000000,81.758441,88.000000
4823,Spain,2020,13.000000,7.000000,6.000000,98.000000,97.000000,99.000000
4824,Spain,2020,28.000000,10.000000,10.000000,95.000000,99.000000,98.000000
4825,Spain,2021,9.000000,6.443325,2.000000,80.000000,82.808944,99.000000
4826,Sweden,2020,10.698685,3.362472,4.000000,82.260904,92.730050,85.000000
4827,Sweden,2020,10.000000,5.000000,8.000000,65.000000,88.000000,97.000000
4828,Sweden,2020,17.000000,4.419435,9.000000,97.000000,100.624059,92.000000
4829,Sweden,2020,15.000000,4.636600,8.000000,98.000000,100.391848,96.000000
4830,Sweden,2021,12.000000,4.129061,3.000000,99.000000,103.254064,100.000000
4831,Sweden,2020,14.000000,4.633009,7.000000,99.000000,100.985286,98.000000
4832,Sweden,2022,9.328686,0.842103,1.000000,50.812546,78.945399,55.000000
4833,Sweden,2020,9.708531,3.770833,2.000000,95.243434,100.094006,97.000000
4834,Sweden,2021,9.701329,3.966639,2.000000,98.426068,101.645917,100.000000
4835,Sweden,2022,9.809358,1.029537,2.000000,50.686550,78.367245,55.000000
4836,Sweden,2021,12.003160,4.000000,9.887686,71.502721,82.000000,77.295282
4837,Sweden,2021,16.598778,6.000000,12.000000,97.245522,99.000000,98.000000
4838,Sweden,2020,22.000000,6.642385,18.252857,97.000000,96.857011,96.815434
4839,Sweden,2020,9.220656,3.779206,1.000000,98.552064,102.224072,100.000000
4840,Sweden,2021,9.239861,3.257054,1.000000,90.065039,98.085641,92.000000
4841,Sweden,2020,14.000000,5.000000,15.000000,96.000000,92.000000,88.000000
4842,Sweden,2021,9.247063,3.061248,1.000000,86.882404,96.533730,89.000000
4843,Sweden,2020,9.000000,2.000000,-1.790377,82.000000,99.000000,84.317049
4844,Sweden,2021,26.000000,7.296170,22.788499,95.000000,95.338350,94.447629
4845,Sweden,2020,13.635536,3.051157,10.000000,58.165608,77.880437,63.000000
4846,Sweden,2022,10.290031,1.216970,3.000000,50.560554,77.789090,55.000000
4847,Sweden,2020,14.800131,6.000000,11.000000,94.542668,96.000000,97.000000
4848,Sweden,2021,18.000000,4.894385,9.000000,99.000000,103.018028,97.000000
4849,Sweden,2020,13.080443,4.887060,9.000000,91.178828,94.495011,94.000000
4850,Sweden,2020,13.000000,5.961984,17.000000,97.000000,88.215975,93.000000
4851,Sweden,2020,18.000000,7.644925,18.000000,81.000000,87.157357,100.000000
4852,Sweden,2020,16.000000,6.735539,18.000000,99.000000,91.798862,99.000000
4853,Sweden,2020,16.000000,5.000000,10.612731,99.000000,99.000000,97.780753
4854,Sweden,2021,15.000000,3.950767,11.714301,64.000000,80.634645,70.528866
4855,Sweden,2021,4.000000,2.000000,0.000000,97.000000,97.000000,97.000000
4856,Sweden,2021,19.000000,6.173245,14.831964,99.000000,98.254637,99.008139
4857,Sweden,2020,31.000000,5.969407,15.000000,95.000000,108.760784,95.000000
4858,Sweden,2020,14.000000,4.000000,6.000000,97.000000,97.000000,97.000000
4859,Sweden,2020,13.000000,4.000000,18.000000,95.000000,97.000000,97.000000
4860,Sweden,2020,18.000000,6.000000,18.000000,88.000000,97.000000,91.000000
4861,Sweden,2020,13.000000,7.000000,11.000000,91.000000,91.000000,94.000000
4862,Sweden,2020,9.000000,4.000000,12.000000,97.000000,97.000000,97.000000
4863,Sweden,2020,13.000000,4.850560,9.000000,92.000000,94.723513,94.000000
4864,Sweden,2021,12.000000,4.753539,7.143695,96.000000,97.550098,97.732715
4865,Sweden,2020,15.000000,9.000000,17.000000,98.000000,96.000000,99.000000
4866,Sweden,2020,15.000000,12.000000,29.452265,90.000000,73.000000,106.710389
4867,Sweden,2020,22.000000,5.628490,13.000000,99.000000,103.090733,97.000000
4868,Sweden,2021,10.000000,6.000000,7.000000,80.000000,82.000000,89.000000
4869,Sweden,2020,20.000000,5.437254,11.000000,95.000000,101.528168,97.000000
4870,Sweden,2020,3.000000,2.000000,0.000000,87.000000,99.000000,98.000000
4871,Sweden,2020,15.000000,5.855850,16.000000,98.000000,91.861513,94.000000
4872,Sweden,2020,10.000000,6.000000,3.000000,100.000000,100.000000,98.000000
4873,Sweden,2020,9.000000,4.593303,7.000000,97.000000,94.828598,97.000000
4874,Sweden,2020,9.701329,3.966639,2.000000,98.426068,101.645917,100.000000
4875,Sweden,2021,14.000000,5.000000,19.000000,100.000000,73.000000,97.000000
4876,Sweden,2021,14.539266,4.992478,12.000000,83.374693,89.139420,87.000000
4877,Sweden,2022,14.135414,2.716439,11.000000,49.552587,73.163852,55.000000
4878,Sweden,2020,9.220656,3.779206,1.000000,98.552064,102.224072,100.000000
4879,Sweden,2021,9.220656,3.779206,1.000000,98.552064,102.224072,100.000000
4880,Sweden,2022,12.763253,4.573725,8.321331,88.246002,93.417657,91.151982
4881,Sweden,2021,13.087645,4.691254,9.000000,87.996193,92.943100,91.000000
4882,Sweden,2020,2.820607,8.000000,15.000000,78.875233,64.000000,99.000000
4883,Sweden,2020,9.220656,3.779206,1.000000,98.552064,102.224072,100.000000
4884,Sweden,2021,8.759189,3.069621,0.000000,90.191035,98.663796,92.000000
4885,Sweden,2020,22.000000,5.000000,15.000000,99.000000,99.000000,100.000000
4886,Sweden,2022,12.763253,4.573725,8.321331,88.246002,93.417657,91.151982
4887,Sweden,2020,11.631222,4.520567,6.000000,94.739450,97.781387,97.000000
4888,Sweden,2022,9.809358,1.029537,2.000000,50.686550,78.367245,55.000000
4889,Sweden,2021,10.000000,6.000000,14.049746,77.000000,77.000000,86.166086
4890,Sweden,2020,16.433150,6.525440,16.000000,95.601248,93.034447,99.000000
4891,Sweden,2020,11.000000,5.000000,3.000000,99.000000,98.000000,100.000000
4892,Sweden,2020,11.224970,2.309796,5.000000,61.978222,82.323123,66.000000
4893,Sweden,2021,14.302463,6.000000,10.646052,100.942954,99.000000,103.069992
4894,Sweden,2021,9.239861,3.257054,1.000000,90.065039,98.085641,92.000000
4895,Sweden,2020,9.223057,3.713937,1.000000,97.491186,101.706768,99.000000
4896,Sweden,2021,12.080078,4.000000,7.389998,83.009570,91.000000,86.310024
4897,Sweden,2020,18.000000,5.691820,13.985482,92.000000,94.754846,93.347304
4898,Sweden,2021,18.000000,5.988600,13.717215,99.000000,98.375672,99.183238
4899,Sweden,2020,22.000000,6.457886,17.000000,94.000000,96.917800,96.000000
4900,Sweden,2021,15.952477,6.338006,15.000000,95.727244,93.612602,99.000000
4901,Sweden,2021,14.000000,8.000000,12.603800,98.000000,98.000000,107.430536
4902,Sweden,2020,14.000000,5.996952,19.000000,51.000000,67.229529,72.000000
4903,Sweden,2020,9.242262,3.191785,1.000000,89.004161,97.568337,91.000000
4904,Sweden,2020,17.000000,5.634367,12.755762,95.000000,96.427663,96.023517
4905,Sweden,2020,18.000000,8.024014,24.000000,97.000000,87.037002,100.000000
4906,Sweden,2020,9.220656,3.779206,1.000000,98.552064,102.224072,100.000000
4907,Sweden,2021,16.452355,6.003288,16.000000,87.114222,88.896017,91.000000
4908,Sweden,2021,9.701329,3.966639,2.000000,98.426068,101.645917,100.000000
4909,Sweden,2021,9.220656,3.779206,1.000000,98.552064,102.224072,100.000000
4910,Sweden,2020,9.701329,3.966639,2.000000,98.426068,101.645917,100.000000
4911,Sweden,2020,8.739983,3.591772,0.000000,98.678060,102.802227,100.000000
4912,Sweden,2021,9.275871,2.278020,1.000000,74.151866,90.326084,77.000000
4913,Sweden,2022,18.942143,4.590774,21.000000,48.292628,67.382305,55.000000
4914,Sweden,2020,9.263868,2.604365,1.000000,79.456257,92.912603,82.000000
4915,Sweden,2021,8.761589,3.004352,0.000000,89.130156,98.146492,91.000000
4916,Sweden,2021,10.184403,4.088804,3.000000,97.239194,100.550459,99.000000
4917,Sweden,2021,14.527263,5.318823,12.000000,88.679084,91.725939,92.000000
4918,Sweden,2021,7.000000,3.528717,1.000000,99.000000,99.820519,98.000000
4919,Sweden,2020,13.553914,5.270301,10.000000,94.235467,95.468768,97.000000
4920,Sweden,2020,9.223057,3.713937,1.000000,97.491186,101.706768,99.000000
4921,Sweden,2021,9.239861,3.257054,1.000000,90.065039,98.085641,92.000000
4922,Sweden,2022,12.763253,4.573725,8.321331,88.246002,93.417657,91.151982
4923,Sweden,2022,12.763253,4.573725,8.321331,88.246002,93.417657,91.151982
4924,Sweden,2021,9.220656,3.779206,1.000000,98.552064,102.224072,100.000000
4925,Sweden,2020,9.220656,3.779206,1.000000,98.552064,102.224072,100.000000
4926,Sweden,2021,11.640825,4.259491,6.000000,90.495937,95.712171,93.000000
4927,Sweden,2022,13.654741,2.529005,10.000000,49.678583,73.742007,55.000000
4928,Sweden,2020,12.695796,2.088869,8.000000,48.869697,74.381012,54.000000
4929,Sweden,2020,11.145748,4.463671,5.000000,96.987202,99.394149,99.000000
4930,Sweden,2020,13.546712,5.466108,10.000000,97.418101,97.020679,100.000000
4931,Sweden,2021,16.000000,5.000000,16.000000,100.000000,100.000000,99.000000
4932,Sweden,2021,9.256666,2.800172,1.000000,82.638891,94.464514,85.000000
4933,Sweden,2020,10.225214,2.979232,3.000000,79.204265,91.756293,82.000000
4934,Sweden,2022,12.763253,4.573725,8.321331,88.246002,93.417657,91.151982
4935,Sweden,2020,9.232659,3.452861,1.000000,93.247673,99.637553,95.000000
4936,Sweden,2021,12.585366,5.091241,8.000000,97.670093,98.176989,100.000000
4937,Sweden,2020,10.000000,5.000000,8.000000,87.000000,87.000000,97.000000
4938,Sweden,2022,16.538778,3.653606,16.000000,48.922608,70.273078,55.000000
4939,Sweden,2020,17.000000,5.422381,12.947381,90.000000,93.841359,91.854993
4940,Sweden,2020,13.085244,4.756523,9.000000,89.057072,93.460403,92.000000
4941,Sweden,2020,6.000000,4.000000,2.000000,98.000000,98.000000,100.000000
4942,Sweden,2022,12.763253,4.573725,8.321331,88.246002,93.417657,91.151982
4943,Sweden,2021,10.220412,3.109770,3.000000,81.326021,92.790901,84.000000
4944,Thailand,2021,49.000000,23.000000,25.000000,99.000000,98.000000,38.000000
4945,Thailand,2021,29.000000,12.000000,6.000000,99.000000,98.000000,95.000000
4946,Thailand,2021,45.000000,25.000000,10.000000,99.000000,98.000000,76.000000
4947,Thailand,2021,37.000000,21.000000,14.000000,100.000000,100.000000,96.000000
4948,Thailand,2021,65.000000,21.000000,19.000000,96.000000,99.000000,39.000000
4949,Thailand,2021,45.000000,25.000000,15.000000,99.000000,99.000000,94.000000
4950,Thailand,2021,21.000000,14.000000,7.000000,53.000000,52.000000,50.000000
4951,Thailand,2021,43.000000,26.000000,13.000000,99.000000,99.000000,95.000000
4952,Thailand,2021,43.000000,22.000000,17.539506,96.000000,100.000000,77.461653
4953,Thailand,2021,38.000000,25.000000,13.000000,100.000000,100.000000,94.000000
4954,Thailand,2021,34.000000,17.000000,12.000000,99.000000,99.000000,94.000000
4955,Thailand,2021,48.000000,24.000000,25.000000,99.000000,99.000000,16.000000
4956,Thailand,2021,48.000000,26.000000,8.000000,99.000000,99.000000,94.000000
4957,Thailand,2021,50.000000,27.000000,36.000000,99.000000,98.000000,50.000000
4958,Thailand,2021,46.000000,25.000000,18.760730,99.000000,99.000000,76.473478
4959,Thailand,2021,40.000000,22.000000,16.000000,99.000000,99.000000,95.000000
4960,Thailand,2021,27.0,12.0,11.404378,97.0,98.0,85.676702
4961,Thailand,2021,36.0,23.0,23.000000,98.0,99.0,92.000000
4962,Thailand,2021,24.0,13.0,9.000000,53.0,53.0,49.000000
4963,Thailand,2021,47.0,32.0,6.000000,97.0,99.0,71.000000
4964,Thailand,2021,40.0,25.0,9.000000,99.0,99.0,95.000000
4965,Thailand,2021,72.0,26.0,41.000000,99.0,98.0,94.000000
4966,Thailand,2021,27.0,16.0,15.000000,98.0,98.0,93.000000
4967,Thailand,2021,30.0,14.0,11.000000,100.0,100.0,95.000000
4968,Thailand,2021,30.0,15.0,12.000000,51.0,50.0,50.000000
4969,Thailand,2021,40.0,18.0,28.000000,98.0,98.0,61.000000
4970,Thailand,2021,26.0,14.0,9.000000,99.0,100.0,94.000000
4971,Thailand,2021,37.0,18.0,19.000000,99.0,100.0,95.000000
4972,Thailand,2021,32.0,15.0,5.000000,99.0,99.0,95.000000
4973,Thailand,2021,32.0,17.0,13.433457,99.0,99.0,83.987637
4974,Thailand,2021,32.0,16.0,8.000000,100.0,100.0,95.000000
4975,Thailand,2021,56.0,30.0,18.000000,96.0,96.0,67.000000
